"","Cost","HDS"
"1",248023.255037143,229.316964267414
"2",753811.439343876,664.483440900043
"3",173403.323287108,204.863717615382
"4",88302.2026682924,171.702491991764
"5",371887.768119254,321.818068794577
"6",405889.34875178,269.996599977664
"7",285305.64407301,291.373581675805
"8",121931.228685342,107.957979687598
"9",162610.33891203,182.62344170762
"10",95162.7766860753,127.533593691163
"11",178104.188481818,305.959755861003
"12",377643.503954354,587.327969763049
"13",1050871.40593151,844.650393012871
"14",365723.572306522,620.927043710593
"15",586719.792429339,544.538284693321
"16",128370.042374364,147.538662666795
"17",275869.199589715,289.86332814994
"18",714581.629347754,543.897432711409
"19",107354.439137129,132.201416953181
"20",77375.8113427746,133.513412446428
"21",126724.601453592,131.827997163845
"22",150628.133562649,121.260200114216
"23",512890.427503181,438.316490916061
"24",189866.49873922,142.20317220278
"25",255007.305738993,311.222050292902
"26",487615.866075727,512.020634810591
"27",123840.315434724,165.370295687679
"28",166501.917412483,186.846876446007
"29",452053.499532531,515.280423171724
"30",231881.587590267,230.513527768786
"31",172356.480530784,226.897097183755
"32",383765.720677925,295.79019501448
"33",186051.889974027,206.378547247464
"34",266036.175191519,195.768544817172
"35",709024.851495036,538.20677163169
"36",254838.320841032,377.621350490397
"37",396373.603154398,476.953763628783
"38",215715.461234289,170.280071699905
"39",413983.443738758,524.708407526409
"40",296308.345777343,232.47800181293
"41",158099.905430783,239.645559890124
"42",414744.739834433,583.031392682589
"43",83784.4085201016,86.4912993100619
"44",65137.9856363307,106.365017014636
"45",202008.301434076,145.574061418401
"46",126474.95961035,95.2764134872378
"47",254664.073780255,257.771414242587
"48",676526.336588339,1399.56541270417
"49",113847.100044538,169.6207183035
"50",283188.664784224,387.150203177333
"51",166494.44218753,253.547210577574
"52",289562.781014602,409.986004968737
"53",293961.029591855,298.557379794306
"54",154704.221317416,189.972833684799
"55",1815064.64169215,2010.36478582608
"56",428114.222386062,357.697057514676
"57",147923.820506894,319.277694223309
"58",75863.456033081,115.767448108448
"59",845833.677685661,1445.399510454
"60",609419.641576833,381.318991214173
"61",631684.178926356,794.522679519822
"62",128222.326232286,134.102738752193
"63",149246.046236835,157.249882851064
"64",165210.87236277,158.657576902017
"65",2294682.94554483,2764.33868965796
"66",167954.14972723,113.223963838997
"67",65743.1741440981,76.4474455632317
